股票代码,股票简称,最新公告日期,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),季度环比增长(%),利润分配,所处行业
834878,华尊科技,2024-04-25 00:00:00,-0.77,40376384.95,-21177074.17,-92.52,-30.7207862011,-27.6,0.449856546163,-0.179091930806,51.4690038639,None,None,不分配不转增,None
834879,理工宇龙,2024-04-24 00:00:00,0.03,20276853.49,522914.28,3.29,-52.0037126477,1781.2,0.918750010795,0.313734384091,43.5247842292,None,None,不分配不转增,None
834881,雅迪力特,2024-04-25 00:00:00,-0.27,41338510.56,-7255160.39,-25.95,-1.021396317,-116.22,0.921818594318,-0.107667227273,43.4569422958,None,None,不分配不转增,None
834882,谢馥春,2024-04-23 00:00:00,0.17,77035876.67,6824205.94,12.66,281.3982550176,146.53,1.414853259012,0.248204121728,59.6400310167,None,None,不分配不转增,None
834896,世贸通,2024-04-26 00:00:00,1.1,8712680801.07,23112053.51,24.42,6.1760877802,-33.24,4.67623115619,-0.061055005714,3.376871314,None,None,10派5.00元(含税),None
834898,株百股份,2024-04-19 00:00:00,0.27,848699777.21,22581099.67,4.78,0.8867379598,35.24,5.56313879657,1.03330090569,37.2024956608,None,None,10派3.00元(含税),None
834911,高达软件,2024-04-26 00:00:00,-0.17,79507840.39,-9091493.11,-21.66,4.1855792544,-448.74,0.715516355313,0.006573366781,52.2325334285,None,None,不分配不转增,None
834912,ST三好,2024-04-18 00:00:00,-0.09,9482127.47,-3004642.93,None,-28.0231660786,16.4,-0.34004897697,0.015501062121,30.5961783279,None,None,不分配不转增,None
834914,峰华卓立,2024-04-22 00:00:00,0.06,203420457.31,3344160.68,3.22,19.0109805492,122.14,1.888142388849,-0.021535404881,29.0147249153,None,None,不分配不转增,None
834916,成功通航,2024-04-29 00:00:00,0.22,116564458.97,34192943.57,15.66,8.4556888537,91.81,1.538527949609,0.371033403646,38.9593422397,None,None,10派0.66元(含税),None
834919,狼卜股份,2024-04-16 00:00:00,-0.05,315785203.01,-2461779.66,-2.28,-0.5161563268,79.06,2.108778533452,-0.740540394316,10.3367883418,None,None,不分配不转增,None
834920,人合机电,2024-04-18 00:00:00,0.09,209456189.32,4769186.37,5.28,21.3211312749,-0.1,1.706003817374,0.464049599237,22.3140214341,None,None,10派0.50元(含税),None
834921,ST善好,2024-04-29 00:00:00,-0.01,3139344.7,-236683.88,-4.45,923.9726814906,95.7,0.103776404591,0.00906962495,52.0053369737,None,None,不分配不转增,None
834926,安杰信,2024-04-23 00:00:00,-0.35,30679692.01,-6837899.7,-23.69,200.0903476642,-0.7,1.316083459549,-0.383985158287,16.9154986573,None,None,不分配不转增,None
834927,自然科技,2024-03-29 00:00:00,0.45,466069956.26,25178396.66,8.72,1.1544215509,9.2,5.1718721664,1.118648433422,37.7811803346,None,None,不分配不转增,None
834928,雷珏股份,2024-04-24 00:00:00,-0.87,48075337.43,-10182895.26,-128.45,-46.1080766507,44.72,0.24171902834,-0.713057858939,-1.2860536671,None,None,不分配不转增,None
834935,玖灿文化,2024-04-25 00:00:00,-0.03,0,-561611.82,-11.28,None,-46.9731624175,0.2349181915,-0.081368474,None,None,None,不分配不转增,None
834938,南通通机,2024-04-23 00:00:00,0.47,201125721.3,15983949.96,8.12,15.6869423734,2.49,5.947761659706,0.557256073529,22.6845142208,None,None,10派3.00元(含税),None
834939,盈放科技,2024-04-25 00:00:00,-0.47,9721370.84,-4756454.65,-198.98,-13.0002148815,-230.45,0.00122131,0.008619515,45.663439067,None,None,不分配不转增,None
834948,晨泰科技,2024-04-26 00:00:00,0.63,490484311.22,80477821.16,18.06,11.9261998458,15.58,3.790791642691,1.398477271978,34.4482313205,None,None,不分配不转增,None
834950,迅安科技,2024-04-18 00:00:00,1.19,211496027.95,55905007.29,22.05,16.6939268404,35.99,5.767494201064,1.361977907234,41.3614258518,15.8747,-7.0572,"10转3股派6.30元(含税,扣税后5.67元)",电子元件
834951,捷成科创,2024-04-29 00:00:00,-0.43,33927886.78,-9051602.38,-73.67,3.7686737452,-20.65,0.367974712186,-0.128905458037,13.8688763922,None,None,不分配不转增,None
834952,中化大气,2024-04-11 00:00:00,0.03,432797930.58,4479428.78,2.03,98.326862505,101.06,1.548244648742,0.060470217474,19.3192413184,None,None,不分配不转增,None
834954,海德龙,2024-04-30 00:00:00,0.13,31667531,2269740.65,4.84,-12.0442214341,-9.11,2.533661039079,0.280897350614,38.7523609592,None,None,10派2.25元(含税),None
834956,善元堂,2024-04-23 00:00:00,-0.22,148712447.47,-10761769.67,-12.52,-21.0573198718,-233.9,1.617276510818,-0.245292488147,52.8320507911,None,None,不分配不转增,None
834959,意迪尔,2024-04-25 00:00:00,0.22,88514677.51,9989837.31,16.4,-2.0743648651,30.84,1.44347799299,0.322453552903,28.0050970159,None,None,10派1.00元(含税),None
834960,金雨茂物,2024-04-30 00:00:00,0.3247,80814159.16,162347122.96,9.11,11.2823118004,-21.95,3.72543162976,-0.08300665128,None,1.4679,128.0097,不分配不转增,None
834966,金晶生物,2024-04-18 00:00:00,0.05,49105934.25,3789441.37,3.74,10.0323386184,-7.71,1.232591796165,0.117158345568,41.5826144271,None,None,10派0.26元(含税),None
834972,英冠陶瓷,2024-03-29 00:00:00,-0.01,21044202.49,-71299.41,-0.26,-15.8050414799,-100.92,1.35298720282,-0.043189668776,35.8970984222,None,None,不分配不转增,None
834974,天英科技,2024-04-25 00:00:00,-0.27,56068731.05,-5647745.38,-32.02,-51.5507548551,-43.91,0.703984824012,-0.128008429098,30.5339060995,None,None,不分配不转增,None
834975,新锐科技,2024-04-18 00:00:00,0.2,91190634.04,6135307.17,13.52,-3.6704618852,270.62,1.609657999841,0.254844864411,33.3024454975,None,None,不分配不转增,None
834976,互普股份,2024-03-22 00:00:00,-0.52,80617455,-5473565.9,-27.83,417.1595879477,-70.35,1.603562684762,-0.064599395238,4.9191809888,None,None,不分配不转增,None
834978,光大科技,2024-04-18 00:00:00,0.13,251993793.89,4905854.72,3.15,14.8059872493,-73.72,4.337836169547,-0.220062430453,17.8827146829,None,None,不分配不转增,None
834985,平治东方,2024-03-28 00:00:00,-0.023,47041425.42,-813821.92,-5.89,26.8596817917,87.84,0.379484977627,-0.036499469093,51.3000475316,None,None,不分配不转增,None
834990,新数网络,2024-04-26 00:00:00,0.05,1939613779.19,6287260.88,3.1,17.395823781,216.53,1.720826460207,0.176610714877,1.6615866332,None,None,不分配不转增,None
834992,ST上亿,2024-04-29 00:00:00,-0.14,1432981.63,-2125374.77,None,-77.4156380842,-698.76,-0.105775377865,-0.082669516699,-17.9896786255,None,None,不分配不转增,None
834996,众至诚,2024-04-25 00:00:00,0.12,80408798.91,13980605.23,10.46,-43.7146609603,87.4,1.203915269264,-0.210583634161,34.2982854039,None,None,不分配不转增,None
834997,邦健医疗,2024-04-26 00:00:00,0.1117,72293943.82,7067729.05,5.64,9.6032967795,4.14,2.037259982938,0.077088599842,47.7999062218,None,None,不分配不转增,None
835000,锐迅股份,2024-04-30 00:00:00,0.0234,35146245.82,657641.42,7.21,103.4759674624,103.62,0.336157174964,0.321576557966,42.2697494523,None,None,不分配不转增,None
835007,战诚电子,2024-04-22 00:00:00,0.07,152264606.34,1615122.02,2.82,14.0148200402,-40.96,2.485583449145,-0.167202999145,10.7824768833,None,None,10送3股派2.00元(含税),None
835011,麦迪制冷,2024-04-26 00:00:00,0.74,347513185.64,44661069.56,29.8,14.1240526032,59.53,2.765811526,0.7071126635,22.3187090979,None,None,10派1.67元(含税),None
835013,英诺威尔,2024-04-29 00:00:00,0.14,1083077911.06,9061130.64,9.08,7.8201861141,397.34,1.584519089242,0.413799338485,4.5789597132,None,None,不分配不转增,None
835015,川机器人,2024-03-29 00:00:00,-0.32,21392601.62,-18769342.64,-66.79,-10.2253767017,-285.03,0.568244489714,-0.000205209857,23.0175596567,None,None,不分配不转增,None
835020,山东北辰,2024-04-25 00:00:00,0,428586221.82,-131249.85,-0.04,14.6828010788,98.6,2.506190754176,-0.026766990374,21.7587417846,None,None,不分配不转增,None
835021,农商通,2024-04-29 00:00:00,0.15,8628580.03,5896829.45,207.45,89.7528147524,245.36,0.002645642268,0.019316608793,40.28936045,None,None,不分配不转增,None
835026,金运电气,2024-04-26 00:00:00,0.04,77464262.19,1036400.86,1.61,-27.2519168199,-35.76,2.331285388855,2.367570987999,18.8700537858,None,None,10派0.40元(含税),None
835031,毅通股份,2024-04-30 00:00:00,-0.06,4550408.83,-816925.4,-4.37,-31.3234483119,-76.33,1.278222452448,0.102488861538,27.5527946354,None,None,不分配不转增,None
835033,精晶药业,2024-04-02 00:00:00,0.09,443315932.61,21948036.31,4.41,38.3772891798,199.3,1.976933297652,0.076438211831,17.7098308576,None,None,不分配不转增,None
835034,化龙网络,2024-04-26 00:00:00,0.32,66306613.03,9804224.96,12.11,-4.2592203061,-40.84,2.698304145805,0.189464106339,29.9850738282,None,None,"10派3.30元(含税,扣税后2.97元)",None
835037,环球药业,2024-03-20 00:00:00,0.66,243575825.96,64872884.86,17.7,-12.6277136395,23.66,3.88268668934,0.630014436142,57.0732985476,None,None,"10派6.00元(含税,扣税后5.40元)",None
835045,智子科技,2024-04-26 00:00:00,0.28,105304820.17,4518116.93,10.33,3.4346493876,194.01,2.819367468203,-0.369399639584,19.9445469885,None,None,不分配不转增,None
835046,ST博泰,2024-04-29 00:00:00,-0.74,121691977.92,-21719799.18,None,-29.798136487,-173.01,-0.043783675768,-0.121375570648,6.0032345968,None,None,不分配不转增,None
835047,中融股份,2024-04-26 00:00:00,0.14,200366575.24,1419196.35,7.42,-1.6737024038,-61.66,1.984069313,0.865284763,5.7956519824,None,None,不分配不转增,None
835049,瀚易特,2024-04-29 00:00:00,1.08,35802787.99,10810860.88,68.02,89.4614972341,4.9,2.129832118,-0.659460006,50.8731184708,None,None,不分配不转增,None
835050,四川名齿,2024-04-26 00:00:00,0.0773,86167229.23,3867457.55,3.55,19.9959298027,8.72,2.1621514064,-0.2149645126,21.1096525704,None,None,10派0.90元(含税),None
835051,中科物联,2024-04-29 00:00:00,0.22,110416174.84,18387175.3,12.3,17.5647340202,51.11,1.86430217215,-0.073699721034,44.9340407073,None,None,不分配不转增,None
835052,美信检测,2024-03-11 00:00:00,0.93,88041257.35,9122220.84,34.67,6.8640607396,-11.9,2.945698738665,1.940760689761,51.5640325189,None,None,10派4.00元(含税),None
835058,黑油数字,2024-04-03 00:00:00,0.03,13103560.33,313536.7,8.14,-0.1029379842,25.32,0.381628287619,-0.128504573333,61.8470810673,None,None,不分配不转增,None
835061,君为科技,2024-04-22 00:00:00,-0.34,6595039.99,-3965514.06,-26.5,-41.9507750222,-38.29,1.134893807568,0.360408613645,16.8725327168,None,None,不分配不转增,None
835063,旺翔数科,2024-04-26 00:00:00,-0.08,42492494.53,-3465209.45,-16.4,-4.9298439602,-69.97,0.454296523465,-0.081279342984,2.2554690672,None,None,不分配不转增,None
835067,墨麟股份,2024-04-24 00:00:00,-0.03,3318521.14,-5536086.91,-7.28,88.6433675714,94.02,0.434624096245,-0.031143173656,98.3463537617,None,None,不分配不转增,None
835068,星源农牧,2024-04-30 00:00:00,-1.51,197193422.82,-108370625.66,-51.23,-38.8799240218,-57.47,2.215995978014,0.412787067523,-20.4889804346,None,None,不分配不转增,None
835071,慧达通信,2024-04-25 00:00:00,0.06,31554569.69,1687175.44,4.27,167.2885716681,1061.13,1.343712093333,-0.509311221667,31.9716201777,None,None,10派1.00元(含税),None
835072,东海租赁,2024-04-25 00:00:00,-0.0023,11589598.07,-1158810.15,-1.19,60.4857878855,-108.65,0.1937655125,0.00506435488,57.5964551116,-28.0405,1384.147,不分配不转增,None
835074,ST华炘,2024-04-29 00:00:00,0.006,611925.88,149527.7,0.92,-96.0392393766,151.03,0.6526479416,-0.0575986624,27.1795466471,None,None,不分配不转增,None
835075,清源投资,2024-04-23 00:00:00,3.27,29435325.16,65470525.21,27.05,-8.688692035,515.53,13.736781967,0.2507202505,None,None,None,10派0.80元(含税),None
835080,蓝川环保,2024-04-16 00:00:00,0.47,35305977.57,9492347.56,12.34,8.6692996948,21,3.7081195255,0.7249757615,42.0072707535,None,None,不分配不转增,None
835081,远方生态,2024-04-26 00:00:00,-0.14,None,-2888419.97,-156.66,None,39.6,0.019915672483,-0.011414375374,None,None,None,不分配不转增,None
835084,多麦股份,2024-04-26 00:00:00,1.85,1160158727.81,71313407.55,35.01,24.4830816124,-11.93,6.193223666494,2.805650370246,22.2597832253,None,None,不分配不转增,None
835085,新拓云联,2024-04-29 00:00:00,0.05,3024663.97,593328.74,69.04,-31.7551318972,144.85,0.098813052991,-0.022580029915,47.9426565854,None,None,不分配不转增,None
835086,居本集团,2024-04-22 00:00:00,-0.11,10755714.52,-11309591.3,-10.97,-52.3711727471,-15.4864990046,0.93848834123,-0.272228247337,68.6212083472,None,None,不分配不转增,None
835087,桂林恒瑞,2024-04-30 00:00:00,2.68,158333971.83,21435116.06,75.94,273.1668194234,128.11,4.86821628,1.36497138375,16.0330904964,325.6516,11940.9388,不分配不转增,None
835091,沃科合众,2024-04-08 00:00:00,0.01,16173097.76,117821.23,9.94,-20.1857659074,-78.75,0.062143023477,0.14573635964,24.7930517672,None,None,不分配不转增,None
835092,钢银电商,2024-04-09 00:00:00,0.31,85508186007.99,319703312.25,8.94,12.7005236367,17.28,3.528223679235,0.021275189882,0.9470077436,None,None,"10派1.70元(含税,扣税后1.53元)",None
835094,晓进机械,2024-04-24 00:00:00,0.58,243682641.28,35227693.99,12.14,3.4786529018,14.73,4.692117072951,0.729969851148,34.6468239824,None,None,不分配不转增,None
835101,快拍物联,2024-04-18 00:00:00,0.83,100208061.79,7674246.35,51.93,-11.717851511,47.71,2.010536987489,0.09815934762,13.1771089912,None,None,不分配不转增,None
835102,ST巨兆,2024-04-30 00:00:00,-0.08,0,-2705544.55,None,None,24.17,-0.018407259688,-0.0033161325,None,None,None,不分配不转增,None
835104,红鼎豆捞,2024-03-21 00:00:00,-0.18,134484502.75,-7894400.66,-17.4,6.4282665004,-19.63,0.941316529318,0.297979243636,5.5802889824,None,None,不分配不转增,None
835105,索特来,2024-04-29 00:00:00,-0.03,2869834.9,-993132.33,-167.52,-51.0943502129,-123.7717441396,0.002555356559,-0.025069167635,56.1613000804,None,None,不分配不转增,None
835107,ST源大股,2024-04-29 00:00:00,-0.29,8416772.96,-1460248.77,None,-47.1489833822,-9.12,-0.122109832,0.101476776,50.7772375507,None,None,不分配不转增,None
835111,万联网络,2024-04-26 00:00:00,-0.0966,6514972.21,-1476651.53,-11.13,459.1197807115,26.87,0.819788223168,0.199143965969,33.8978095196,None,None,不分配不转增,None
835117,捷世通,2024-04-26 00:00:00,-0.2,111900360.44,-6371644.83,-23.01,-8.5462087555,-365.746431099,0.751678406442,0.183461429448,7.2248737879,None,None,不分配不转增,None
835120,金贸流体,2024-04-23 00:00:00,0.03,214533618.09,2381963,0.89,-2.4691212425,-76.89,2.976601242768,0.190583948376,21.2039689327,None,None,10派0.16元(含税),None
835126,金版文化,2024-04-30 00:00:00,-1.11,29611555.52,-63130346.48,-96.22,-35.5317391782,-10.61,0.598972248557,0.03729472238,25.9820108566,None,None,不分配不转增,None
835133,双龙电机,2024-04-24 00:00:00,0.19,343469706.8,12180465.73,6.96,21.4318547166,9.04,2.777804748946,0.786646537612,17.6295742073,None,None,不分配不转增,None
835135,启光智造,2024-04-02 00:00:00,0.03,97896950.46,1042347.86,2.99,-12.3316319855,-28.52,1.099600693757,0.117204133081,22.6230492839,None,None,"10派0.30元(含税,扣税后0.27元)",None
835136,报春电商,2024-04-24 00:00:00,0.1617,473734349.12,9146038.32,7.45,7.5745142727,58.89,2.251055195672,0.08257737775,2.8161771433,None,None,不分配不转增,None
835138,宏兴股份,2024-04-26 00:00:00,0.46,221022669.38,13790323.2,12.83,23.5258015959,252.24,3.646379611,1.122661281,17.0425766532,None,None,10派5.00元(含税),None
835141,呼阀控股,2024-04-30 00:00:00,-0.28,5133810.59,-15164585.24,-30.69,-63.5767323214,-69.95,0.760676782364,-0.060101929091,5.6458485353,None,None,不分配不转增,None
835156,丽江文旅,2024-04-18 00:00:00,0.55,81747068.7,31941975.11,27.02,96.4825298609,249.45,2.267442759375,0.958965101389,71.8190198176,None,None,"10派1.50元(含税,扣税后1.35元)",None
835157,时讯立维,2024-04-26 00:00:00,0.13,26529850.58,1345046.47,8.63,19.2455019072,-58.06,1.581149039,0.124947859,16.1507626177,None,None,不分配不转增,None
835159,康纶科技,2024-04-26 00:00:00,-0.1,13372056.76,-5310508.23,-5.7,-48.2420878496,-57.54,1.675663160556,-0.072901504444,37.6602817381,None,None,不分配不转增,None
835164,鑫联华,2024-04-26 00:00:00,-0.18,21238248.49,-6453440.18,-21.09,-1.855397292,-1023.93,0.770075958812,-0.038763312233,37.9177122058,None,None,不分配不转增,None
835168,宗源传媒,2024-03-27 00:00:00,0.46,211963336.51,13812655.1,17.57,-28.6170236687,-1.58,2.725067394333,0.921546838667,15.3486219342,None,None,不分配不转增,None
835169,新华物流,2024-03-29 00:00:00,0.78,108435363.44,4458975.4,47.85,34.2602932713,-43.95,1.44359897125,-0.74156301875,5.7455086813,None,None,10送2.50股,None
835171,美璨文化,2024-04-15 00:00:00,0.05,1215976.71,232013.65,30.5,-43.877539091,-60.12,0.175346044,0.124990568,87.6642374178,None,None,不分配不转增,None
835174,五新隧装,2024-04-22 00:00:00,1.82,954124241.98,163689599.42,25.44,76.3418056009,110.55,7.841911108544,1.605647090541,36.8390866152,-6.2222,8.2381,10派3.00元(含税),工程机械
835175,恒达包装,2024-04-18 00:00:00,0.06,75080226.45,1505308.26,4.57,0.5358852628,60.05,1.295974953077,0.259183319615,9.3566894803,None,None,不分配不转增,None
835179,凯德石英,2024-04-08 00:00:00,0.52,259688508.36,37959324.61,5.59,43.0608023263,-29.61,9.273948890933,-0.182204732533,38.9008702264,3.8436,-42.2628,"10派1.00元(含税,扣税后0.90元)",玻璃玻纤
835180,纽麦特,2024-04-25 00:00:00,-0.04,109698829.66,-1063616.42,-5.69,15.390500337,-8.69,0.712622343922,-0.734103445098,6.7205634854,None,None,不分配不转增,None
835181,中阳股份,2024-03-19 00:00:00,-0.77,768095719.57,-80508027.26,-60.23,-57.0325290042,-457.23,0.956649161993,0.081763221249,-4.4612040787,None,None,不分配不转增,None
835184,国源科技,2024-03-28 00:00:00,0.07,233956195.76,9700373.75,1.65,18.8403435327,111.73,4.432656262576,0.164657106286,44.7398916878,21.901,-60.6909,不分配不转增,软件开发
835185,贝特瑞,2024-04-15 00:00:00,1.5,25119438190.34,1653905198.27,15.73,-2.1778309566,-28.42,10.472751142552,4.760608059403,17.6619865795,-30.1791,-44.1252,"10派4.00元(含税,扣税后3.60元)",电池
835187,中汇股份,2024-04-29 00:00:00,0.54,102791547.87,16865102.02,26.58,13.5613655377,-13.15,2.062260923477,0.05859690057,48.0875653828,None,None,10派3.50元(含税),None
835191,东方网升,2024-04-22 00:00:00,0.83,71278191.46,21237180.79,35.06,4.7728315125,0.29,2.498727927843,1.13567162549,85.9243489986,None,None,10派8.00元(含税),None
835192,电老虎网,2024-04-26 00:00:00,0.55,2721537431.25,11855866.72,17.47,32.3891227946,4.54,3.442311871995,0.507184132173,1.1363007672,None,None,不分配不转增,None
